,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,total_number_of_click,total_score,externalquiz,forumng,glossary,homepage,oucontent,ouelluminate,ouwiki,page,resource,subpage,url,date_registration,date_unregistration
932,1,1,552166,1,7,1,0,0,0,60,0,1,1296.0,98.86,20.0,78.0,1.0,95.0,20.0,2.0,17.0,4.0,76.0,206.0,65.0,-36.0,0.0
933,1,1,552255,1,6,2,2,0,0,90,0,0,63.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,10.0,6.0,-58.0,-2.0
934,1,1,552327,1,11,2,4,0,0,60,0,0,120.0,0.86,3.0,9.0,0.0,9.0,4.0,0.0,0.0,0.0,1.0,8.0,2.0,-18.0,27.0
935,1,1,552635,0,7,1,3,1,0,60,0,1,1432.0,131.375,18.0,159.0,2.0,119.0,16.0,17.0,42.0,3.0,63.0,89.0,53.0,-44.0,0.0
936,1,1,552661,1,0,1,3,1,0,60,0,1,2143.0,100.355,40.0,230.0,0.0,159.0,24.0,14.0,33.0,1.0,129.0,331.0,60.0,-59.0,0.0
937,1,1,552789,0,0,2,5,0,0,60,0,1,1137.0,120.89500000000001,35.0,53.0,3.0,81.0,60.0,3.0,19.0,0.0,47.0,172.0,5.0,-46.0,0.0
938,1,1,552824,1,8,1,8,0,0,60,0,1,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,6.0,-50.0,0.0
939,1,1,552921,0,11,2,7,0,0,60,0,1,1417.0,158.875,16.0,148.0,21.0,127.0,24.0,1.0,23.0,0.0,75.0,234.0,57.0,-22.0,0.0
940,1,1,552955,1,2,2,9,0,0,60,0,1,356.0,12.035,2.0,70.0,0.0,49.0,12.0,1.0,2.0,0.0,13.0,13.0,8.0,-25.0,0.0
941,1,1,552999,0,6,1,3,0,0,60,0,0,497.0,20.785,6.0,41.0,0.0,50.0,26.0,0.0,9.0,1.0,16.0,37.0,18.0,-55.0,108.0
942,1,1,553253,1,9,3,6,0,0,60,0,0,61.0,1.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,4.0,9.0,1.0,-36.0,57.0
943,1,1,553275,0,1,1,3,0,0,60,0,1,660.0,102.34,7.0,60.0,0.0,68.0,20.0,3.0,22.0,1.0,35.0,57.0,46.0,-36.0,0.0
944,1,1,553382,0,0,1,3,0,0,60,0,1,5393.0,136.555,36.0,333.0,4.0,209.0,34.0,37.0,25.0,1.0,214.0,594.0,252.0,-49.0,0.0
945,1,1,553575,0,11,3,7,0,0,60,0,1,2732.0,164.67000000000002,17.0,301.0,2.0,155.0,48.0,30.0,31.0,1.0,103.0,292.0,128.0,-29.0,0.0
946,1,1,553627,1,0,2,8,0,0,60,0,0,41.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,6.0,8.0,-28.0,27.0
947,1,1,553864,1,10,2,5,0,0,60,0,0,128.0,0.0,0.0,10.0,1.0,10.0,2.0,0.0,0.0,3.0,4.0,12.0,13.0,-23.0,5.0
948,1,1,553964,1,6,1,0,0,0,60,0,1,2156.0,105.42,25.0,235.0,2.0,158.0,20.0,11.0,32.0,4.0,102.0,219.0,73.0,-36.0,0.0
949,1,1,554046,0,3,1,3,0,0,90,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.0,27.0
950,1,1,554161,1,6,2,6,0,0,120,0,1,1714.0,137.995,28.0,86.0,0.0,134.0,60.0,1.0,24.0,2.0,41.0,107.0,46.0,-44.0,0.0
951,1,1,554174,1,10,3,7,1,0,90,0,1,1360.0,167.135,11.0,192.0,0.0,105.0,13.0,8.0,11.0,0.0,58.0,181.0,14.0,-30.0,0.0
952,1,1,554193,0,4,3,6,0,0,60,0,1,1519.0,75.27,13.0,112.0,0.0,115.0,17.0,25.0,24.0,0.0,79.0,130.0,75.0,-22.0,0.0
953,1,1,554205,1,2,1,0,0,0,60,0,1,3231.0,126.74,50.0,302.0,1.0,205.0,78.0,35.0,41.0,3.0,94.0,355.0,81.0,-23.0,0.0
954,1,1,554245,1,0,1,3,0,0,60,0,1,1387.0,126.505,10.0,91.0,5.0,115.0,61.0,9.0,24.0,1.0,102.0,198.0,74.0,-22.0,0.0
955,1,1,554295,1,6,2,1,1,0,90,1,1,370.0,115.44500000000001,9.0,27.0,0.0,37.0,23.0,1.0,18.0,1.0,16.0,37.0,2.0,-23.0,0.0
956,1,1,554300,1,7,2,6,0,0,60,0,1,844.0,106.895,6.0,78.0,0.0,52.0,22.0,24.0,35.0,0.0,40.0,58.0,33.0,-43.0,0.0
957,1,1,554446,0,6,1,7,0,0,60,0,1,1738.0,145.01000000000002,63.0,96.0,2.0,118.0,38.0,4.0,28.0,0.0,68.0,380.0,89.0,-29.0,0.0
958,1,1,554484,1,10,3,9,1,0,60,1,1,1435.0,145.13,15.0,143.0,0.0,64.0,36.0,7.0,11.0,1.0,73.0,94.0,18.0,-50.0,0.0
959,1,1,554574,0,6,2,4,0,0,60,0,1,1950.0,162.57999999999998,15.0,289.0,1.0,103.0,18.0,2.0,23.0,1.0,44.0,172.0,37.0,-15.0,0.0
960,1,1,554587,1,4,1,3,0,0,60,0,0,68.0,0.0,0.0,8.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,8.0,4.0,-8.0,24.0
961,1,1,554588,0,5,3,2,1,0,90,0,0,1543.0,35.68,9.0,68.0,0.0,56.0,32.0,13.0,23.0,2.0,59.0,113.0,31.0,-34.0,219.0
962,1,1,554691,1,6,1,4,1,0,60,1,0,1306.0,27.71,16.0,50.0,0.0,83.0,53.0,3.0,17.0,3.0,52.0,163.0,30.0,-23.0,158.0
963,1,1,554729,1,3,1,4,1,0,60,0,0,63.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,17.0,5.0,-46.0,-16.0
964,1,1,554773,1,7,1,2,0,0,60,0,1,641.0,41.91,11.0,55.0,0.0,60.0,26.0,5.0,12.0,1.0,42.0,77.0,38.0,-46.0,0.0
965,1,1,554881,1,7,1,0,0,0,90,0,1,664.0,104.575,7.0,16.0,0.0,57.0,25.0,0.0,5.0,0.0,33.0,71.0,36.0,-46.0,0.0
966,1,1,554885,1,3,2,2,1,0,60,0,1,497.0,26.5,5.0,16.0,0.0,48.0,36.0,2.0,4.0,1.0,31.0,45.0,21.0,-34.0,0.0
967,1,1,554995,1,5,2,0,0,0,150,0,1,3659.0,143.27,15.0,185.0,1.0,162.0,65.0,57.0,33.0,1.0,126.0,316.0,116.0,-29.0,0.0
968,1,1,555151,0,7,1,5,0,0,60,0,0,129.0,1.95,3.0,8.0,0.0,8.0,3.0,0.0,2.0,0.0,10.0,26.0,5.0,-28.0,27.0
969,1,1,555297,1,6,1,7,0,0,60,0,0,155.0,0.0,0.0,14.0,0.0,9.0,5.0,0.0,0.0,2.0,4.0,13.0,4.0,-25.0,5.0
970,1,1,555360,1,7,1,1,1,0,60,0,1,254.0,11.035,2.0,7.0,0.0,25.0,11.0,0.0,3.0,0.0,17.0,37.0,15.0,-36.0,0.0
971,1,1,555408,1,8,2,7,0,0,60,0,1,419.0,76.26,8.0,14.0,0.0,63.0,30.0,0.0,2.0,0.0,28.0,45.0,19.0,-46.0,0.0
972,1,1,555428,1,4,3,8,0,0,60,0,1,148.0,0.0,1.0,5.0,0.0,7.0,1.0,0.0,0.0,0.0,16.0,21.0,4.0,-42.0,0.0
973,1,1,555446,1,0,1,9,0,0,60,0,0,636.0,44.685,12.0,40.0,0.0,59.0,29.0,9.0,10.0,1.0,15.0,89.0,23.0,-46.0,220.0
974,1,1,555497,1,11,2,5,0,0,60,0,1,175.0,6.6899999999999995,1.0,16.0,0.0,14.0,4.0,0.0,5.0,0.0,5.0,17.0,16.0,-44.0,0.0
975,1,1,555740,1,9,2,1,0,0,60,1,1,847.0,130.23499999999999,14.0,65.0,2.0,83.0,52.0,0.0,13.0,0.0,50.0,61.0,8.0,-34.0,0.0
976,1,1,555765,1,8,2,6,0,0,60,0,1,310.0,23.725,8.0,10.0,0.0,32.0,19.0,1.0,6.0,1.0,20.0,46.0,9.0,-22.0,0.0
977,1,1,555772,1,6,2,5,0,0,100,0,1,582.0,19.685,9.0,63.0,0.0,38.0,17.0,0.0,0.0,0.0,11.0,31.0,4.0,-43.0,0.0
978,1,1,555830,1,12,1,0,0,0,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.0,-26.0
979,1,1,556030,1,1,3,3,0,0,60,0,1,303.0,13.33,15.0,15.0,0.0,20.0,17.0,1.0,1.0,1.0,11.0,57.0,22.0,-24.0,0.0
980,1,1,556082,1,0,2,9,1,0,60,0,1,2214.0,136.135,32.0,159.0,1.0,146.0,83.0,7.0,22.0,1.0,55.0,174.0,112.0,-23.0,0.0
981,1,1,556093,0,7,2,6,0,0,60,0,0,386.0,7.3149999999999995,5.0,20.0,0.0,21.0,9.0,2.0,5.0,2.0,14.0,53.0,24.0,-21.0,53.0
982,1,1,556165,1,4,1,4,0,0,60,0,1,1698.0,87.86999999999999,19.0,130.0,0.0,116.0,45.0,14.0,15.0,0.0,59.0,186.0,61.0,-29.0,0.0
983,1,1,556185,1,5,2,0,0,0,60,0,1,1156.0,172.145,18.0,84.0,0.0,78.0,23.0,9.0,19.0,0.0,58.0,128.0,44.0,-36.0,0.0
984,1,1,556295,1,5,1,0,0,0,60,0,1,1252.0,92.95,22.0,166.0,0.0,138.0,19.0,5.0,11.0,1.0,52.0,116.0,51.0,-21.0,0.0
985,1,1,556308,0,7,1,0,0,0,60,0,0,1329.0,39.07,10.0,44.0,2.0,79.0,55.0,32.0,22.0,1.0,48.0,86.0,27.0,-23.0,224.0
986,1,1,556337,0,4,1,6,0,0,60,1,1,2658.0,77.43,31.0,136.0,0.0,105.0,39.0,2.0,14.0,0.0,71.0,236.0,41.0,-30.0,0.0
987,1,1,556354,1,11,1,2,0,0,60,0,0,917.0,26.4,17.0,26.0,0.0,49.0,23.0,7.0,7.0,1.0,45.0,125.0,71.0,-30.0,110.0
988,1,1,556360,1,4,1,2,0,0,60,0,0,1047.0,6.615,9.0,58.0,0.0,41.0,11.0,1.0,0.0,0.0,34.0,124.0,69.0,-22.0,39.0
989,1,1,556362,1,8,1,8,1,0,60,1,1,2792.0,103.025,38.0,175.0,4.0,121.0,34.0,30.0,18.0,2.0,181.0,411.0,121.0,-34.0,0.0
990,1,1,556369,1,8,3,9,0,0,60,0,0,413.0,4.71,4.0,4.0,0.0,33.0,14.0,2.0,4.0,1.0,37.0,58.0,49.0,-27.0,94.0
991,1,1,556370,1,10,3,5,0,0,60,0,1,894.0,83.71,14.0,37.0,0.0,71.0,20.0,0.0,6.0,0.0,57.0,182.0,17.0,-34.0,0.0
992,1,1,556373,1,8,3,9,0,0,60,0,1,1317.0,180.685,13.0,121.0,0.0,99.0,53.0,23.0,24.0,0.0,67.0,140.0,61.0,-15.0,0.0
993,1,1,556389,1,9,3,7,0,0,60,0,1,836.0,104.645,10.0,44.0,0.0,72.0,31.0,16.0,22.0,0.0,52.0,84.0,20.0,-30.0,0.0
994,1,1,556575,1,5,3,0,0,0,60,0,1,1722.0,153.405,13.0,200.0,0.0,147.0,33.0,14.0,32.0,1.0,66.0,233.0,62.0,-30.0,0.0
995,1,1,556584,1,0,3,6,0,0,60,0,1,3049.0,162.185,8.0,273.0,0.0,181.0,58.0,4.0,38.0,2.0,103.0,168.0,86.0,-16.0,0.0
996,1,1,556660,0,1,1,0,0,0,60,0,1,2620.0,62.809999999999995,52.0,79.0,0.0,130.0,97.0,25.0,28.0,1.0,91.0,220.0,55.0,-15.0,0.0
997,1,1,556713,1,9,1,2,0,0,120,0,0,23.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,-24.0,27.0
998,1,1,556721,1,8,2,8,0,0,60,0,1,1248.0,118.14,6.0,140.0,4.0,126.0,27.0,6.0,25.0,1.0,58.0,132.0,46.0,-30.0,0.0
999,1,1,556739,0,8,2,5,0,0,120,0,0,65.0,0.0,2.0,1.0,0.0,8.0,3.0,0.0,0.0,0.0,1.0,6.0,7.0,-22.0,24.0
1000,1,1,556756,1,12,1,4,0,0,60,0,1,273.0,0.66,3.0,14.0,0.0,20.0,12.0,0.0,1.0,3.0,13.0,28.0,27.0,-30.0,0.0
1001,1,1,556774,1,1,2,2,0,0,60,0,1,1306.0,184.4,25.0,88.0,2.0,115.0,32.0,35.0,38.0,0.0,84.0,169.0,60.0,-25.0,0.0
1002,1,1,556780,1,5,4,0,1,0,60,0,1,3233.0,163.735,24.0,298.0,1.0,210.0,20.0,15.0,35.0,1.0,102.0,249.0,191.0,-23.0,0.0
1003,1,1,556785,0,5,1,0,0,0,60,0,1,1839.0,134.965,17.0,162.0,5.0,114.0,62.0,26.0,35.0,1.0,93.0,231.0,71.0,-22.0,0.0
1004,1,1,556835,1,0,2,7,1,0,90,0,1,2716.0,141.945,23.0,257.0,16.0,193.0,27.0,10.0,28.0,7.0,128.0,401.0,123.0,-30.0,0.0
1005,1,1,556918,1,7,2,3,0,0,60,0,1,3344.0,124.145,73.0,346.0,0.0,158.0,51.0,31.0,61.0,2.0,105.0,471.0,121.0,-16.0,0.0
1006,1,1,556934,0,3,2,5,0,0,60,0,1,975.0,139.505,20.0,80.0,0.0,68.0,36.0,1.0,17.0,0.0,67.0,149.0,37.0,-29.0,0.0
1007,1,1,557005,1,9,1,2,1,0,60,0,1,105.0,1.3499999999999999,1.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,15.0,8.0,7.0,-22.0,0.0
1008,1,1,557045,1,0,2,3,0,0,60,0,1,911.0,101.84,13.0,60.0,0.0,50.0,33.0,2.0,16.0,0.0,58.0,92.0,59.0,-29.0,0.0
1009,1,1,557083,0,6,1,1,0,0,180,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,-17.0
1010,1,1,557237,1,10,2,2,0,0,60,1,1,915.0,35.97,10.0,78.0,1.0,55.0,26.0,3.0,7.0,0.0,38.0,103.0,58.0,-15.0,0.0
1011,1,1,557247,0,3,2,0,0,0,60,1,0,251.0,0.0,1.0,24.0,0.0,7.0,2.0,2.0,6.0,2.0,8.0,14.0,17.0,-15.0,213.0
1012,1,1,557358,1,9,1,5,0,0,90,0,1,1534.0,110.12,12.0,77.0,1.0,71.0,39.0,0.0,17.0,1.0,42.0,233.0,40.0,-21.0,0.0
1013,1,1,557432,1,11,1,5,0,0,60,0,1,1014.0,17.605,14.0,95.0,0.0,54.0,32.0,0.0,9.0,0.0,39.0,110.0,37.0,-22.0,0.0
1014,1,1,557467,0,9,2,4,0,0,60,0,0,426.0,6.44,4.0,47.0,0.0,42.0,12.0,0.0,1.0,2.0,12.0,41.0,36.0,-25.0,74.0
1015,1,1,557477,1,10,2,9,0,0,60,0,1,549.0,61.605,6.0,13.0,0.0,24.0,13.0,4.0,2.0,1.0,17.0,67.0,57.0,-22.0,0.0
1016,1,1,557504,0,9,1,4,0,0,60,0,0,68.0,4.94,1.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,8.0,11.0,8.0,-28.0,37.0
1017,1,1,557694,1,9,3,3,1,0,60,0,1,2868.0,164.75,20.0,118.0,2.0,154.0,24.0,9.0,46.0,0.0,133.0,387.0,71.0,-24.0,0.0
1018,1,1,557706,0,6,3,2,0,0,60,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,-2.0
1019,1,1,557742,0,1,2,9,0,0,60,0,1,2737.0,132.735,19.0,267.0,1.0,224.0,27.0,8.0,40.0,5.0,90.0,257.0,177.0,-27.0,0.0
1020,1,1,557751,1,1,2,0,0,0,60,0,0,749.0,26.95,8.0,33.0,0.0,42.0,18.0,3.0,4.0,1.0,39.0,77.0,25.0,-22.0,206.0
1021,1,1,557752,0,8,2,5,0,0,60,0,0,194.0,13.45,1.0,0.0,0.0,22.0,15.0,0.0,0.0,0.0,10.0,12.0,8.0,-25.0,174.0
1022,1,1,557764,0,6,2,2,0,0,60,0,1,1923.0,88.91,29.0,221.0,0.0,137.0,41.0,2.0,29.0,3.0,48.0,167.0,77.0,-27.0,0.0
1023,1,1,557826,1,0,2,5,0,0,60,1,0,1212.0,12.64,6.0,91.0,0.0,61.0,35.0,13.0,17.0,1.0,54.0,104.0,63.0,-27.0,72.0
1024,1,1,557846,1,3,3,4,0,0,60,0,1,765.0,131.085,26.0,42.0,0.0,89.0,19.0,7.0,25.0,1.0,45.0,181.0,27.0,-23.0,0.0
1025,1,1,557850,1,8,3,6,1,0,60,0,1,716.0,31.395,9.0,34.0,0.0,49.0,40.0,1.0,14.0,1.0,33.0,74.0,17.0,-28.0,0.0
1026,1,1,557911,1,5,2,0,1,0,60,0,1,1382.0,150.935,15.0,75.0,2.0,70.0,19.0,22.0,26.0,3.0,109.0,209.0,69.0,-27.0,0.0
1027,1,1,557924,1,5,2,5,0,0,60,0,1,5329.0,137.89,43.0,409.0,4.0,219.0,111.0,24.0,69.0,3.0,151.0,579.0,112.0,-25.0,0.0
1028,1,1,558123,1,6,1,0,0,0,60,0,0,53.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,2.0,5.0,6.0,-24.0,17.0
1029,1,1,558134,1,11,2,7,0,0,60,0,0,45.0,1.06,4.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,4.0,8.0,2.0,-22.0,27.0
1030,1,1,558153,1,11,2,4,0,0,60,0,1,482.0,29.7,10.0,46.0,0.0,33.0,13.0,6.0,4.0,1.0,13.0,44.0,32.0,-25.0,0.0
1031,1,1,558200,0,5,2,4,0,0,60,0,1,3344.0,119.53999999999999,49.0,322.0,13.0,212.0,72.0,24.0,25.0,1.0,63.0,220.0,117.0,-25.0,0.0
1032,1,1,558224,0,1,2,1,0,0,60,0,1,1550.0,74.815,14.0,169.0,0.0,145.0,33.0,20.0,30.0,1.0,73.0,153.0,50.0,-25.0,0.0
1033,1,1,558290,1,10,2,7,1,0,60,0,1,9578.0,152.91,47.0,486.0,2.0,123.0,63.0,29.0,57.0,3.0,174.0,559.0,130.0,-24.0,0.0
1034,1,1,558308,1,6,1,7,1,0,60,0,0,439.0,8.54,2.0,49.0,0.0,35.0,9.0,3.0,12.0,0.0,21.0,34.0,28.0,-25.0,65.0
1035,1,1,558317,1,3,1,3,1,0,60,0,0,42.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,7.0,7.0,-23.0,27.0
1036,1,1,558415,0,11,2,3,0,0,60,1,1,1031.0,111.985,30.0,87.0,0.0,106.0,46.0,4.0,15.0,1.0,49.0,120.0,25.0,-25.0,0.0
1037,1,1,558440,0,11,1,2,0,0,60,1,1,1733.0,103.58,47.0,98.0,0.0,115.0,61.0,14.0,20.0,1.0,85.0,314.0,38.0,-24.0,0.0
1038,1,1,558488,1,0,2,5,0,0,60,0,1,436.0,60.535,12.0,4.0,0.0,32.0,44.0,0.0,0.0,2.0,21.0,78.0,15.0,-16.0,0.0
1039,1,1,558610,0,10,1,0,0,0,60,0,0,1711.0,35.73,8.0,182.0,0.0,93.0,25.0,13.0,13.0,3.0,72.0,190.0,68.0,-15.0,158.0
1040,1,1,558626,1,11,1,5,0,0,60,0,0,132.0,1.4000000000000001,2.0,0.0,0.0,9.0,3.0,0.0,0.0,3.0,8.0,15.0,13.0,-23.0,48.0
1041,1,1,558645,0,9,2,2,0,0,60,0,1,1711.0,78.975,24.0,195.0,0.0,112.0,50.0,5.0,24.0,1.0,63.0,185.0,75.0,-22.0,0.0
1042,1,1,558678,0,5,3,0,0,0,60,0,1,2430.0,149.285,17.0,224.0,1.0,190.0,44.0,36.0,19.0,1.0,96.0,296.0,69.0,-25.0,0.0
1043,1,1,558779,1,10,3,9,0,0,60,0,1,85.0,3.24,2.0,13.0,0.0,10.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,-24.0,0.0
1044,1,1,558787,1,9,3,3,0,0,60,0,1,1513.0,180.415,9.0,122.0,0.0,129.0,84.0,0.0,26.0,1.0,76.0,139.0,56.0,-16.0,0.0
1045,1,1,558806,1,7,2,3,0,0,60,0,1,993.0,148.5,14.0,104.0,2.0,69.0,30.0,4.0,20.0,0.0,32.0,77.0,24.0,-15.0,0.0
1046,1,1,558817,0,8,2,7,0,0,60,0,0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-22.0,-8.0
1047,1,1,558829,1,10,1,4,1,0,60,0,1,809.0,0.0,0.0,47.0,0.0,19.0,5.0,5.0,1.0,1.0,32.0,82.0,60.0,-15.0,0.0
1048,1,1,558837,0,12,3,9,0,0,60,0,1,682.0,105.875,16.0,26.0,0.0,59.0,16.0,11.0,15.0,2.0,42.0,77.0,29.0,-24.0,0.0
1049,1,1,558914,0,6,2,1,0,0,60,0,1,1864.0,101.63,42.0,258.0,6.0,169.0,52.0,11.0,24.0,1.0,26.0,138.0,50.0,-24.0,0.0
1050,1,1,558948,1,11,2,4,0,0,60,0,1,533.0,110.00999999999999,13.0,14.0,0.0,72.0,40.0,3.0,5.0,2.0,11.0,49.0,11.0,-22.0,0.0
1051,1,1,558954,1,10,1,5,0,0,120,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-9.0
1052,1,1,559081,1,5,3,0,1,0,60,0,1,816.0,159.325,21.0,52.0,0.0,76.0,28.0,5.0,17.0,1.0,27.0,100.0,53.0,-22.0,0.0
1053,1,1,559261,1,1,1,4,0,0,60,0,0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,-23.0,27.0
1054,1,1,559282,1,8,2,7,0,0,60,0,1,1397.0,165.695,23.0,125.0,0.0,94.0,35.0,2.0,18.0,1.0,56.0,209.0,32.0,-22.0,0.0
1055,1,1,559293,0,0,1,5,0,0,60,0,1,1543.0,62.980000000000004,29.0,82.0,0.0,91.0,39.0,8.0,15.0,1.0,90.0,159.0,30.0,-22.0,0.0
1056,1,1,559410,1,2,3,5,0,0,60,0,1,465.0,19.5,4.0,29.0,0.0,30.0,16.0,5.0,2.0,1.0,26.0,55.0,10.0,-21.0,0.0
1057,1,1,559420,1,5,2,0,0,0,60,0,1,2354.0,151.12,34.0,240.0,0.0,192.0,41.0,52.0,49.0,5.0,119.0,263.0,68.0,-24.0,0.0
1058,1,1,559459,0,10,3,6,0,0,60,0,1,599.0,29.9,5.0,13.0,0.0,34.0,33.0,0.0,3.0,0.0,20.0,33.0,11.0,-15.0,0.0
1059,1,1,559469,0,5,1,0,0,0,60,0,1,2138.0,105.895,31.0,197.0,1.0,109.0,23.0,3.0,25.0,1.0,73.0,264.0,45.0,-23.0,0.0
1060,1,1,559474,0,11,2,5,1,0,60,0,1,1058.0,112.1,15.0,90.0,0.0,77.0,22.0,6.0,19.0,0.0,34.0,100.0,41.0,-18.0,0.0
1061,1,1,559612,1,5,3,0,0,0,60,0,1,2761.0,93.975,20.0,265.0,0.0,171.0,101.0,27.0,22.0,2.0,92.0,319.0,125.0,-16.0,0.0
1062,1,1,559672,1,5,2,2,0,0,60,0,1,1069.0,118.89999999999999,8.0,90.0,0.0,71.0,24.0,16.0,12.0,1.0,42.0,86.0,21.0,-16.0,0.0
1063,1,1,559706,1,1,1,6,0,0,60,0,1,1383.0,155.145,40.0,63.0,3.0,124.0,74.0,8.0,28.0,2.0,66.0,169.0,48.0,-23.0,0.0
1064,1,1,559823,1,6,1,4,0,0,60,0,1,353.0,25.565,5.0,5.0,0.0,29.0,16.0,2.0,2.0,1.0,22.0,34.0,20.0,-22.0,0.0
1065,1,1,559826,1,10,2,2,0,0,60,0,1,228.0,0.0,1.0,18.0,0.0,10.0,3.0,0.0,4.0,0.0,13.0,27.0,15.0,-12.0,0.0
1066,1,1,559838,1,10,3,2,0,0,60,0,1,360.0,0.0,4.0,34.0,0.0,18.0,7.0,8.0,9.0,1.0,8.0,48.0,28.0,-11.0,0.0
1067,1,1,559903,1,3,1,7,0,0,60,0,1,2028.0,143.565,11.0,206.0,0.0,129.0,66.0,23.0,13.0,2.0,44.0,100.0,73.0,-23.0,0.0
1068,1,1,559930,1,11,2,8,1,0,60,0,1,2288.0,92.14,25.0,122.0,0.0,110.0,61.0,19.0,20.0,1.0,70.0,218.0,117.0,-21.0,0.0
1069,1,1,559950,1,6,2,9,0,0,60,0,1,700.0,8.844999999999999,4.0,39.0,0.0,38.0,22.0,0.0,0.0,2.0,33.0,40.0,9.0,-22.0,0.0
1070,1,1,560024,1,0,2,4,0,0,60,0,1,615.0,184.29999999999998,8.0,31.0,0.0,51.0,21.0,1.0,16.0,0.0,40.0,64.0,49.0,-21.0,0.0
1071,1,1,560114,1,6,2,1,0,0,60,1,1,4314.0,124.88499999999999,43.0,625.0,3.0,207.0,67.0,25.0,43.0,1.0,108.0,336.0,93.0,-20.0,0.0
1072,1,1,560127,0,8,2,4,0,0,90,0,0,26.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,7.0,7.0,-21.0,37.0
1073,1,1,560179,1,5,1,0,0,0,60,0,1,2991.0,142.87,29.0,354.0,1.0,121.0,35.0,35.0,35.0,1.0,98.0,283.0,161.0,-16.0,0.0
1074,1,1,560240,1,12,3,4,0,0,60,0,1,1391.0,110.84,7.0,196.0,0.0,116.0,47.0,19.0,18.0,0.0,41.0,116.0,28.0,-16.0,0.0
1075,1,1,560260,0,7,3,9,1,0,60,0,1,655.0,112.79,7.0,27.0,0.0,51.0,20.0,6.0,16.0,2.0,33.0,52.0,33.0,-20.0,0.0
1076,1,1,560311,1,0,1,5,0,0,60,0,1,2257.0,165.445,11.0,197.0,0.0,157.0,91.0,18.0,27.0,0.0,78.0,206.0,74.0,-18.0,0.0
1077,1,1,560347,1,0,2,7,1,0,60,0,1,1566.0,150.345,14.0,78.0,3.0,87.0,29.0,10.0,16.0,0.0,101.0,205.0,95.0,-22.0,0.0
1078,1,1,560381,1,1,2,1,0,0,60,0,1,2089.0,137.32,30.0,149.0,2.0,117.0,58.0,15.0,28.0,1.0,54.0,207.0,48.0,-18.0,0.0
1079,1,1,560384,0,11,1,4,1,0,60,0,0,66.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,9.0,12.0,10.0,-15.0,12.0
1080,1,1,560391,1,9,3,3,1,0,60,0,1,1423.0,162.75,32.0,91.0,0.0,97.0,41.0,11.0,25.0,2.0,78.0,216.0,75.0,-22.0,0.0
1081,1,1,560444,1,9,3,4,1,0,90,0,1,1981.0,94.25,17.0,101.0,0.0,147.0,34.0,1.0,26.0,0.0,118.0,170.0,51.0,-20.0,0.0
1082,1,1,560743,1,0,2,3,0,0,60,0,0,1144.0,39.195,26.0,132.0,0.0,85.0,35.0,2.0,16.0,1.0,44.0,201.0,54.0,-20.0,142.0
1083,1,1,561088,1,6,3,6,1,0,60,0,0,693.0,49.865,8.0,88.0,0.0,56.0,30.0,3.0,5.0,1.0,28.0,49.0,27.0,-8.0,194.0
1084,1,1,561734,1,5,1,0,1,0,60,0,0,1478.0,80.33,33.0,121.0,1.0,125.0,16.0,42.0,18.0,2.0,75.0,295.0,44.0,-16.0,226.0
1085,1,1,561848,1,9,2,4,0,0,60,0,0,266.0,14.549999999999999,8.0,10.0,0.0,8.0,19.0,1.0,1.0,1.0,14.0,57.0,15.0,-15.0,226.0
